participant_id,trial_participant,difficulty,signal,stimulus_type,trial_in_condition,rt,choice,correct_choice,accuracy
10,606,easy,present,simple,606,0.789,1,1,1
10,607,easy,present,simple,607,1.495,1,1,1
10,608,easy,present,simple,608,0.719,1,1,1
10,609,easy,present,simple,609,0.785,1,1,1
10,610,easy,present,simple,610,0.623,1,1,1
10,611,easy,present,simple,611,0.498,1,1,1
10,612,easy,present,simple,612,1.153,1,1,1
10,613,easy,present,simple,613,0.762,1,1,1
10,614,easy,present,simple,614,0.542,1,1,1
10,615,easy,present,simple,615,0.759,1,1,1
10,616,easy,present,simple,616,0.553,1,1,1
10,617,easy,present,simple,617,0.859,1,1,1
10,618,easy,present,simple,618,0.764,1,1,1
10,619,easy,present,simple,619,0.535,1,1,1
10,620,easy,present,simple,620,1.205,1,1,1
10,621,easy,present,simple,621,0.452,1,1,1
10,622,easy,present,simple,622,0.684,1,1,1
10,623,easy,present,simple,623,0.463,1,1,1
10,624,easy,present,simple,624,0.537,1,1,1
10,625,easy,present,simple,625,0.646,1,1,1
10,626,easy,present,simple,626,0.575,1,1,1
10,627,easy,present,simple,627,0.429,1,1,1
10,628,easy,present,simple,628,0.649,1,1,1
10,629,easy,present,simple,629,0.482,1,1,1
10,630,easy,present,simple,630,0.720,1,1,1
10,631,easy,present,simple,631,0.911,1,1,1
10,632,easy,present,simple,632,0.514,1,1,1
10,633,easy,present,simple,633,0.866,1,1,1
10,634,easy,present,simple,634,0.751,1,1,1
10,635,easy,present,simple,635,1.387,1,1,1
10,636,easy,present,simple,636,0.488,1,1,1
10,637,easy,present,simple,637,0.525,1,1,1
10,638,easy,present,simple,638,0.524,1,1,1
10,639,easy,present,simple,639,0.892,1,1,1
10,640,easy,present,simple,640,0.443,1,1,1
10,641,easy,present,simple,641,0.400,1,1,1
10,642,easy,present,simple,642,0.417,1,1,1
10,643,easy,present,simple,643,0.723,1,1,1
10,644,easy,present,simple,644,0.415,1,1,1
10,645,easy,present,simple,645,0.432,1,1,1
10,646,easy,present,simple,646,0.451,1,1,1
10,647,easy,present,simple,647,0.626,1,1,1
10,648,easy,present,simple,648,0.491,1,1,1
10,649,easy,present,simple,649,0.644,1,1,1
10,650,easy,present,simple,650,0.752,1,1,1
10,651,easy,present,simple,651,0.928,1,1,1
10,652,easy,present,simple,652,1.003,1,1,1
10,653,easy,present,simple,653,0.498,1,1,1
10,654,easy,present,simple,654,0.834,1,1,1
10,655,easy,present,simple,655,0.865,1,1,1
10,656,easy,present,simple,656,0.432,1,1,1
10,657,easy,present,simple,657,0.529,1,1,1
10,658,easy,present,simple,658,0.518,1,1,1
10,659,easy,present,simple,659,0.964,1,1,1
10,660,easy,present,simple,660,0.533,1,1,1
10,661,easy,present,simple,661,1.196,1,1,1
10,662,easy,present,simple,662,0.836,1,1,1
10,663,easy,present,simple,663,0.953,1,1,1
10,664,easy,present,simple,664,0.767,1,1,1
10,665,easy,present,simple,665,0.878,1,1,1
10,666,easy,present,simple,666,0.596,1,1,1
10,667,easy,present,simple,667,0.462,1,1,1
10,668,easy,present,simple,668,0.593,1,1,1
10,669,easy,present,simple,669,0.683,1,1,1
10,670,easy,present,simple,670,0.587,1,1,1
10,671,easy,present,simple,671,0.533,1,1,1
10,672,easy,present,simple,672,0.523,1,1,1
10,673,easy,present,simple,673,0.955,1,1,1
10,674,easy,present,simple,674,0.394,1,1,1
10,675,easy,present,simple,675,0.454,1,1,1
10,676,easy,present,simple,676,0.639,1,1,1
10,677,easy,present,simple,677,0.772,1,1,1
10,678,easy,present,simple,678,0.677,1,1,1
10,679,easy,present,simple,679,0.510,1,1,1
10,680,easy,present,simple,680,0.811,1,1,1
10,681,easy,present,simple,681,0.417,1,1,1
10,682,easy,present,simple,682,0.498,1,1,1
10,683,easy,present,simple,683,1.029,1,1,1
10,684,easy,present,simple,684,0.495,1,1,1
10,685,easy,present,simple,685,0.404,1,1,1
10,686,easy,present,simple,686,0.476,1,1,1
10,687,easy,present,simple,687,0.495,1,1,1
10,688,easy,present,simple,688,0.673,1,1,1
10,689,easy,present,simple,689,0.597,1,1,1
10,690,easy,present,simple,690,1.087,1,1,1
10,691,easy,present,simple,691,0.558,1,1,1
10,692,easy,present,simple,692,0.807,1,1,1
10,693,easy,present,simple,693,0.495,1,1,1
10,694,easy,present,simple,694,0.712,1,1,1
10,695,easy,present,simple,695,0.485,1,1,1
10,696,easy,present,simple,696,0.429,1,1,1
10,697,easy,present,simple,697,0.740,1,1,1
10,698,easy,present,simple,698,0.617,1,1,1
10,699,easy,present,simple,699,0.487,1,1,1
10,700,easy,present,simple,700,0.573,1,1,1
10,701,easy,present,simple,701,0.796,1,1,1
10,702,easy,present,simple,702,0.425,1,1,1
10,703,easy,present,simple,703,0.669,1,1,1
10,704,easy,present,simple,704,0.665,1,1,1
10,705,easy,present,simple,705,0.430,1,1,1
10,706,easy,present,simple,706,0.795,1,1,1
10,707,easy,present,simple,707,0.542,1,1,1
10,708,easy,present,simple,708,0.471,1,1,1
10,709,easy,present,simple,709,0.616,1,1,1
10,710,easy,present,simple,710,0.759,1,1,1
10,711,easy,present,simple,711,0.818,1,1,1
10,712,easy,present,simple,712,0.954,1,1,1
10,713,easy,present,simple,713,0.446,1,1,1
10,714,easy,present,simple,714,0.830,1,1,1
10,715,easy,present,simple,715,1.056,1,1,1
10,716,easy,present,simple,716,0.550,1,1,1
10,717,easy,present,simple,717,0.445,1,1,1
10,718,easy,present,simple,718,0.764,1,1,1
10,719,easy,present,simple,719,0.602,1,1,1
10,720,easy,present,simple,720,0.509,1,1,1
10,721,easy,present,simple,721,0.587,1,1,1
10,722,easy,present,simple,722,0.737,1,1,1
10,723,easy,present,simple,723,0.525,1,1,1
10,724,easy,present,simple,724,0.539,1,1,1
10,725,easy,present,simple,725,0.711,1,1,1
10,726,easy,present,simple,726,0.804,1,1,1
10,727,easy,present,simple,727,0.709,1,1,1
10,728,easy,present,simple,728,0.433,1,1,1
10,729,easy,present,simple,729,0.925,1,1,1
10,730,easy,present,simple,730,0.694,1,1,1
10,731,easy,present,simple,731,0.566,1,1,1
10,732,easy,present,simple,732,1.698,1,1,1
10,733,easy,present,simple,733,1.155,1,1,1
10,734,easy,present,simple,734,1.089,1,1,1
10,735,easy,present,simple,735,0.489,1,1,1
10,736,easy,present,simple,736,1.249,1,1,1
10,737,easy,present,simple,737,0.429,1,1,1
10,738,easy,present,simple,738,0.523,1,1,1
10,739,easy,present,simple,739,0.695,1,1,1
10,740,easy,present,simple,740,0.599,1,1,1
10,741,easy,present,simple,741,0.591,1,1,1
10,742,easy,present,simple,742,0.559,1,1,1
10,743,easy,present,simple,743,0.373,1,1,1
10,744,easy,present,simple,744,0.500,1,1,1
10,745,easy,present,simple,745,0.561,1,1,1
10,746,easy,present,simple,746,0.484,1,1,1
10,747,easy,present,simple,747,0.568,1,1,1
10,748,easy,present,simple,748,0.845,1,1,1
10,749,easy,present,simple,749,0.637,1,1,1
10,750,easy,present,simple,750,0.701,1,1,1
10,751,easy,present,simple,751,0.472,1,1,1
10,752,easy,present,simple,752,0.551,1,1,1
10,753,easy,present,simple,753,0.800,1,1,1
10,754,easy,present,simple,754,0.512,1,1,1
10,755,easy,present,simple,755,0.424,1,1,1
10,756,easy,present,simple,756,1.408,1,1,1
10,757,easy,present,simple,757,0.803,1,1,1
10,758,easy,present,simple,758,0.704,1,1,1
10,759,easy,present,simple,759,0.467,1,1,1
10,760,easy,present,simple,760,1.067,1,1,1
10,761,easy,present,simple,761,0.505,1,1,1
10,762,easy,present,simple,762,0.602,1,1,1
10,763,easy,present,simple,763,0.802,1,1,1
10,764,easy,present,simple,764,0.720,1,1,1
10,765,easy,present,simple,765,0.574,1,1,1
10,766,easy,present,simple,766,0.438,1,1,1
10,767,easy,present,simple,767,0.544,1,1,1
10,768,easy,present,simple,768,0.726,1,1,1
10,769,easy,present,simple,769,0.523,1,1,1
10,770,easy,present,simple,770,0.598,1,1,1
10,771,easy,present,simple,771,0.560,1,1,1
10,772,easy,present,simple,772,0.533,1,1,1
10,773,easy,present,simple,773,0.507,1,1,1
10,774,easy,present,simple,774,0.472,1,1,1
10,775,easy,present,simple,775,0.452,1,1,1
10,776,easy,present,simple,776,0.780,1,1,1
10,777,easy,present,simple,777,0.385,1,1,1
10,778,easy,present,simple,778,0.439,1,1,1
10,779,easy,present,simple,779,0.647,1,1,1
10,780,easy,present,simple,780,0.561,1,1,1
10,781,easy,present,simple,781,0.431,1,1,1
10,782,easy,present,simple,782,0.475,1,1,1
10,783,easy,present,simple,783,0.466,1,1,1
10,784,easy,present,simple,784,1.173,1,1,1
10,785,easy,present,simple,785,0.731,1,1,1
10,786,easy,present,simple,786,0.751,1,1,1
10,787,easy,present,simple,787,0.798,1,1,1
10,788,easy,present,simple,788,0.619,1,1,1
10,789,easy,present,simple,789,0.402,1,1,1
10,790,easy,present,simple,790,0.434,1,1,1
10,791,easy,present,simple,791,0.469,1,1,1
10,792,easy,present,simple,792,0.708,1,1,1
10,793,easy,present,simple,793,0.718,1,1,1
10,794,easy,present,simple,794,0.534,1,1,1
10,795,easy,present,simple,795,0.660,1,1,1
10,796,easy,present,simple,796,0.953,1,1,1
10,797,easy,present,simple,797,0.542,1,1,1
10,798,easy,present,simple,798,0.663,1,1,1
10,799,easy,present,simple,799,1.127,1,1,1
10,800,easy,present,simple,800,0.853,1,1,1
10,801,easy,present,simple,801,0.751,1,1,1
10,802,easy,present,simple,802,0.685,1,1,1
10,803,easy,present,simple,803,0.690,1,1,1
10,804,easy,present,simple,804,0.710,1,1,1
10,805,easy,present,simple,805,0.674,1,1,1
10,806,easy,present,simple,806,0.521,1,1,1
10,807,easy,present,simple,807,0.478,1,1,1
10,808,easy,present,simple,808,0.634,1,1,1
10,809,easy,present,simple,809,1.015,1,1,1
10,810,easy,present,simple,810,0.665,1,1,1
10,811,easy,present,simple,811,1.012,1,1,1
10,812,easy,present,simple,812,0.988,1,1,1
10,813,easy,present,simple,813,0.393,1,1,1
10,814,easy,present,simple,814,0.390,1,1,1
10,815,easy,present,simple,815,0.477,1,1,1
10,816,easy,present,simple,816,0.566,1,1,1
10,817,easy,present,simple,817,0.790,1,1,1
10,818,easy,present,simple,818,0.533,1,1,1
10,819,easy,present,simple,819,0.752,1,1,1
10,820,easy,present,simple,820,0.966,1,1,1
10,821,easy,present,simple,821,0.910,1,1,1
10,822,easy,present,simple,822,0.560,1,1,1
10,823,easy,present,simple,823,0.543,1,1,1
10,824,easy,present,simple,824,1.023,1,1,1
10,825,easy,present,simple,825,0.636,1,1,1
10,826,easy,present,simple,826,0.924,1,1,1
10,827,easy,present,simple,827,0.960,1,1,1
10,828,easy,present,simple,828,0.457,1,1,1
10,829,easy,present,simple,829,0.657,1,1,1
10,830,easy,present,simple,830,0.674,1,1,1
10,831,easy,present,simple,831,0.422,1,1,1
10,832,easy,present,simple,832,0.816,1,1,1
10,833,easy,present,simple,833,0.627,1,1,1
10,834,easy,present,simple,834,0.387,1,1,1
10,835,easy,present,simple,835,0.582,1,1,1
10,836,easy,present,simple,836,1.255,1,1,1
10,837,easy,present,simple,837,0.430,1,1,1
10,838,easy,present,simple,838,0.758,1,1,1
10,839,easy,present,simple,839,0.653,1,1,1
10,840,easy,present,simple,840,0.538,1,1,1
10,841,easy,present,simple,841,0.673,1,1,1
10,842,easy,present,simple,842,0.769,1,1,1
10,843,easy,present,simple,843,0.405,1,1,1
10,844,easy,present,simple,844,0.941,1,1,1
10,845,easy,present,simple,845,0.620,1,1,1
10,846,easy,present,simple,846,0.578,1,1,1
10,847,easy,present,simple,847,0.445,1,1,1
10,848,easy,present,simple,848,0.446,1,1,1
10,849,easy,present,simple,849,0.492,1,1,1
10,850,easy,present,simple,850,0.818,1,1,1
10,851,easy,present,simple,851,0.470,1,1,1
10,852,easy,present,simple,852,0.589,1,1,1
10,853,easy,present,simple,853,0.552,1,1,1
10,854,easy,present,simple,854,0.605,1,1,1
10,855,easy,present,simple,855,0.699,1,1,1
10,856,easy,present,simple,856,0.597,1,1,1
10,857,easy,present,simple,857,0.430,1,1,1
10,858,easy,present,simple,858,0.658,1,1,1
10,859,easy,present,simple,859,0.493,1,1,1
10,860,easy,present,simple,860,0.585,1,1,1
10,861,easy,present,simple,861,0.746,1,1,1
10,862,easy,present,simple,862,1.229,1,1,1
10,863,easy,present,simple,863,1.303,1,1,1
10,864,easy,present,simple,864,0.938,1,1,1
10,865,easy,present,simple,865,0.592,1,1,1
10,866,easy,present,simple,866,0.515,1,1,1
10,867,easy,present,simple,867,0.592,1,1,1
10,868,easy,present,simple,868,0.696,1,1,1
10,869,easy,present,simple,869,0.582,1,1,1
10,870,easy,present,simple,870,0.557,1,1,1
10,871,easy,present,simple,871,1.239,1,1,1
10,872,easy,present,simple,872,0.436,1,1,1
10,873,easy,present,simple,873,0.422,1,1,1
10,874,easy,present,simple,874,0.965,1,1,1
10,875,easy,present,simple,875,0.528,1,1,1
10,876,easy,present,simple,876,0.582,1,1,1
10,877,easy,present,simple,877,0.472,1,1,1
10,878,easy,present,simple,878,0.617,1,1,1
10,879,easy,present,simple,879,0.681,1,1,1
10,880,easy,present,simple,880,0.502,1,1,1
10,881,easy,present,simple,881,0.441,1,1,1
10,882,easy,present,simple,882,0.692,1,1,1
10,883,easy,present,simple,883,0.563,1,1,1
10,884,easy,present,simple,884,0.804,1,1,1
10,885,easy,present,simple,885,0.719,1,1,1
10,886,easy,present,simple,886,0.564,1,1,1
10,887,easy,present,simple,887,0.635,1,1,1
10,888,easy,present,simple,888,0.401,1,1,1
10,889,easy,present,simple,889,1.100,1,1,1
10,890,easy,present,simple,890,0.517,1,1,1
10,891,easy,present,simple,891,0.935,1,1,1
10,892,easy,present,simple,892,0.670,1,1,1
10,893,easy,present,simple,893,0.575,1,1,1
10,894,easy,present,simple,894,1.020,1,1,1
10,895,easy,present,simple,895,0.464,1,1,1
10,896,easy,present,simple,896,0.456,1,1,1
10,897,easy,present,simple,897,0.530,1,1,1
10,898,easy,present,simple,898,0.530,1,1,1
10,899,easy,present,simple,899,0.505,1,1,1
10,900,easy,present,simple,900,0.428,1,1,1
10,901,easy,present,simple,901,0.662,1,1,1
10,902,easy,present,simple,902,0.447,1,1,1
10,903,easy,present,simple,903,0.678,1,1,1
10,904,easy,present,simple,904,0.860,1,1,1
10,905,easy,present,simple,905,0.476,1,1,1
10,906,easy,present,simple,906,0.715,1,1,1
10,907,easy,present,simple,907,0.627,1,1,1
10,908,easy,present,simple,908,0.671,1,1,1
10,909,easy,present,simple,909,0.524,1,1,1
10,910,easy,present,simple,910,0.787,1,1,1
10,911,easy,present,simple,911,0.909,1,1,1
10,912,easy,present,simple,912,0.436,1,1,1
10,913,easy,present,simple,913,0.579,1,1,1
10,914,easy,present,simple,914,0.469,1,1,1
10,915,easy,present,simple,915,0.474,1,1,1
10,916,easy,present,simple,916,0.975,1,1,1
10,917,easy,present,simple,917,0.760,1,1,1
10,918,easy,present,simple,918,1.152,1,1,1
10,919,easy,present,simple,919,0.783,1,1,1
10,920,easy,present,simple,920,0.689,1,1,1
10,921,easy,present,simple,921,0.423,1,1,1
10,922,easy,present,simple,922,0.634,1,1,1
10,923,easy,present,simple,923,0.627,1,1,1
10,924,easy,present,simple,924,0.510,1,1,1
10,925,easy,present,simple,925,0.420,1,1,1
10,926,easy,present,simple,926,1.093,1,1,1
10,927,easy,present,simple,927,0.756,1,1,1
10,928,easy,present,simple,928,0.900,1,1,1
10,929,easy,present,simple,929,0.582,1,1,1
10,930,easy,present,simple,930,0.624,1,1,1
10,931,easy,present,simple,931,0.557,1,1,1
10,932,easy,present,simple,932,0.863,1,1,1
10,933,easy,present,simple,933,0.406,1,1,1
10,934,easy,present,simple,934,0.478,1,1,1
10,935,easy,present,simple,935,0.505,1,1,1
10,936,easy,present,simple,936,0.859,1,1,1
10,937,easy,present,simple,937,0.456,1,1,1
10,938,easy,present,simple,938,0.998,1,1,1
10,939,easy,present,simple,939,0.588,1,1,1
10,940,easy,present,simple,940,0.434,1,1,1
10,941,easy,present,simple,941,0.522,1,1,1
10,942,easy,present,simple,942,0.634,1,1,1
10,943,easy,present,simple,943,0.486,1,1,1
10,944,easy,present,simple,944,0.940,1,1,1
10,945,easy,present,simple,945,0.668,1,1,1
10,946,easy,present,simple,946,0.579,1,1,1
10,947,easy,present,simple,947,0.580,1,1,1
10,948,easy,present,simple,948,0.566,1,1,1
10,949,easy,present,simple,949,0.729,1,1,1
10,950,easy,present,simple,950,0.592,1,1,1
10,951,easy,present,simple,951,0.481,1,1,1
10,952,easy,present,simple,952,0.412,1,1,1
10,953,easy,present,simple,953,0.753,1,1,1
10,954,easy,present,simple,954,1.160,1,1,1
10,955,easy,present,simple,955,0.518,1,1,1
10,956,easy,present,simple,956,0.699,1,1,1
10,957,easy,present,simple,957,0.507,1,1,1
10,958,easy,present,simple,958,0.503,1,1,1
10,959,easy,present,simple,959,0.752,1,1,1
10,960,easy,present,simple,960,0.503,1,1,1
10,961,easy,present,simple,961,1.049,1,1,1
10,962,easy,present,simple,962,1.177,1,1,1
10,963,easy,present,simple,963,1.673,1,1,1
10,964,easy,present,simple,964,0.450,1,1,1
10,965,easy,present,simple,965,0.893,1,1,1
10,966,easy,present,simple,966,1.042,1,1,1
10,967,easy,present,simple,967,0.600,1,1,1
10,968,easy,present,simple,968,0.845,1,1,1
10,969,easy,present,simple,969,0.599,1,1,1
10,970,easy,present,simple,970,0.496,1,1,1
10,971,easy,present,simple,971,0.590,1,1,1
10,972,easy,present,simple,972,0.488,1,1,1
10,973,easy,present,simple,973,0.457,1,1,1
10,974,easy,present,simple,974,0.758,1,1,1
10,975,easy,present,simple,975,0.611,1,1,1
10,976,easy,present,simple,976,0.887,1,1,1
10,977,easy,present,simple,977,0.642,0,1,0
10,978,easy,present,simple,978,0.424,0,1,0
10,979,easy,present,simple,979,1.007,0,1,0
10,980,easy,present,simple,980,0.710,0,1,0
10,981,easy,present,simple,981,0.737,0,1,0
10,982,easy,present,simple,982,0.946,0,1,0
10,983,easy,present,simple,983,0.564,0,1,0
10,984,easy,present,simple,984,0.540,0,1,0
10,985,easy,present,simple,985,0.536,0,1,0
10,986,easy,present,simple,986,0.809,0,1,0
10,987,easy,present,simple,987,0.640,0,1,0
10,988,easy,present,simple,988,0.704,0,1,0
10,989,easy,present,simple,989,0.612,0,1,0
10,990,easy,present,simple,990,0.576,0,1,0
10,991,easy,present,simple,991,0.864,0,1,0
10,992,easy,present,simple,992,0.604,0,1,0
10,993,easy,present,simple,993,1.406,0,1,0
10,994,easy,present,simple,994,0.506,0,1,0
10,995,easy,present,simple,995,0.499,0,1,0
10,996,easy,present,simple,996,0.589,0,1,0
10,997,easy,present,simple,997,0.511,0,1,0
10,998,easy,present,simple,998,1.146,0,1,0
10,999,easy,present,simple,999,0.505,0,1,0
10,1000,easy,present,simple,1000,0.486,0,1,0
10,1001,easy,present,simple,1001,0.954,0,1,0
10,1002,easy,present,simple,1002,0.545,0,1,0
10,1003,easy,present,simple,1003,0.592,0,1,0
10,1004,easy,present,simple,1004,0.834,0,1,0
10,1005,easy,present,simple,1005,0.561,0,1,0
10,1006,easy,present,simple,1006,0.742,0,1,0
10,1007,easy,present,simple,1007,0.628,0,1,0
10,1008,easy,present,simple,1008,0.540,0,1,0
10,1009,easy,present,simple,1009,0.771,0,1,0
10,1010,easy,present,simple,1010,0.523,0,1,0
10,1011,easy,present,simple,1011,1.409,0,1,0
10,1012,easy,present,simple,1012,0.742,0,1,0
10,1013,easy,present,simple,1013,0.540,0,1,0
10,1014,easy,present,simple,1014,0.484,0,1,0
10,1015,easy,present,simple,1015,0.424,0,1,0
10,1016,easy,present,simple,1016,0.654,0,1,0
10,1017,easy,present,simple,1017,0.818,0,1,0
10,1018,easy,present,simple,1018,0.669,0,1,0
10,1019,easy,present,simple,1019,0.642,0,1,0
10,1020,easy,present,simple,1020,0.509,0,1,0
10,1021,easy,present,simple,1021,0.878,0,1,0
10,1022,easy,present,simple,1022,0.536,0,1,0
10,1023,easy,present,complex,1,0.717,1,1,1
10,1024,easy,present,complex,2,0.835,1,1,1
10,1025,easy,present,complex,3,0.679,1,1,1
10,1026,easy,present,complex,4,0.704,1,1,1
10,1027,easy,present,complex,5,0.689,1,1,1
10,1028,easy,present,complex,6,0.600,1,1,1
10,1029,easy,present,complex,7,0.911,1,1,1
10,1030,easy,present,complex,8,0.660,1,1,1
10,1031,easy,present,complex,9,1.160,1,1,1
10,1032,easy,present,complex,10,0.612,1,1,1
10,1033,easy,present,complex,11,0.674,1,1,1
10,1034,easy,present,complex,12,0.781,1,1,1
10,1035,easy,present,complex,13,0.731,1,1,1
10,1036,easy,present,complex,14,0.862,1,1,1
10,1037,easy,present,complex,15,0.783,1,1,1
10,1038,easy,present,complex,16,0.759,1,1,1
10,1039,easy,present,complex,17,1.827,1,1,1
10,1040,easy,present,complex,18,0.891,1,1,1
10,1041,easy,present,complex,19,0.725,1,1,1
10,1042,easy,present,complex,20,0.677,1,1,1
10,1043,easy,present,complex,21,0.809,1,1,1
10,1044,easy,present,complex,22,0.993,1,1,1
10,1045,easy,present,complex,23,0.914,1,1,1
10,1046,easy,present,complex,24,0.681,1,1,1
10,1047,easy,present,complex,25,0.637,1,1,1
10,1048,easy,present,complex,26,0.850,1,1,1
10,1049,easy,present,complex,27,0.642,1,1,1
10,1050,easy,present,complex,28,0.659,1,1,1
10,1051,easy,present,complex,29,0.731,1,1,1
10,1052,easy,present,complex,30,0.598,1,1,1
10,1053,easy,present,complex,31,1.330,1,1,1
10,1054,easy,present,complex,32,0.864,1,1,1
10,1055,easy,present,complex,33,0.719,1,1,1
10,1056,easy,present,complex,34,0.650,1,1,1
10,1057,easy,present,complex,35,1.075,1,1,1
10,1058,easy,present,complex,36,0.670,1,1,1
10,1059,easy,present,complex,37,0.622,1,1,1
10,1060,easy,present,complex,38,0.817,1,1,1
10,1061,easy,present,complex,39,0.878,1,1,1
10,1062,easy,present,complex,40,0.922,1,1,1
10,1063,easy,present,complex,41,0.805,1,1,1
10,1064,easy,present,complex,42,1.015,1,1,1
10,1065,easy,present,complex,43,0.778,1,1,1
10,1066,easy,present,complex,44,1.019,1,1,1
10,1067,easy,present,complex,45,1.002,1,1,1
10,1068,easy,present,complex,46,0.768,1,1,1
10,1069,easy,present,complex,47,0.766,1,1,1
10,1070,easy,present,complex,48,1.391,1,1,1
10,1071,easy,present,complex,49,0.882,1,1,1
10,1072,easy,present,complex,50,0.725,1,1,1
10,1073,easy,present,complex,51,1.326,1,1,1
10,1074,easy,present,complex,52,0.648,1,1,1
10,1075,easy,present,complex,53,0.883,1,1,1
10,1076,easy,present,complex,54,1.452,1,1,1
10,1077,easy,present,complex,55,0.544,1,1,1
10,1078,easy,present,complex,56,0.661,1,1,1
10,1079,easy,present,complex,57,0.783,1,1,1
10,1080,easy,present,complex,58,0.760,1,1,1
10,1081,easy,present,complex,59,0.618,1,1,1
10,1082,easy,present,complex,60,0.809,1,1,1
10,1083,easy,present,complex,61,0.662,1,1,1
10,1084,easy,present,complex,62,0.630,1,1,1
10,1085,easy,present,complex,63,0.579,1,1,1
10,1086,easy,present,complex,64,0.729,1,1,1
10,1087,easy,present,complex,65,0.567,1,1,1
10,1088,easy,present,complex,66,0.903,1,1,1
10,1089,easy,present,complex,67,0.773,1,1,1
10,1090,easy,present,complex,68,0.906,1,1,1
10,1091,easy,present,complex,69,0.913,1,1,1
10,1092,easy,present,complex,70,0.930,1,1,1
10,1093,easy,present,complex,71,1.016,1,1,1
10,1094,easy,present,complex,72,0.716,1,1,1
10,1095,easy,present,complex,73,0.597,1,1,1
10,1096,easy,present,complex,74,0.533,1,1,1
10,1097,easy,present,complex,75,0.619,1,1,1
10,1098,easy,present,complex,76,0.676,1,1,1
10,1099,easy,present,complex,77,1.018,1,1,1
10,1100,easy,present,complex,78,0.725,1,1,1
10,1101,easy,present,complex,79,0.627,1,1,1
10,1102,easy,present,complex,80,1.131,1,1,1
10,1103,easy,present,complex,81,1.037,1,1,1
10,1104,easy,present,complex,82,0.892,1,1,1
10,1105,easy,present,complex,83,0.642,1,1,1
10,1106,easy,present,complex,84,0.672,1,1,1
10,1107,easy,present,complex,85,1.004,1,1,1
10,1108,easy,present,complex,86,0.599,1,1,1
10,1109,easy,present,complex,87,1.420,1,1,1
10,1110,easy,present,complex,88,0.748,1,1,1
10,1111,easy,present,complex,89,1.013,1,1,1
10,1112,easy,present,complex,90,0.810,1,1,1
10,1113,easy,present,complex,91,1.403,1,1,1
10,1114,easy,present,complex,92,1.263,1,1,1
10,1115,easy,present,complex,93,0.546,1,1,1
10,1116,easy,present,complex,94,0.884,1,1,1
10,1117,easy,present,complex,95,0.723,1,1,1
10,1118,easy,present,complex,96,0.882,1,1,1
10,1119,easy,present,complex,97,0.573,1,1,1
10,1120,easy,present,complex,98,0.956,1,1,1
10,1121,easy,present,complex,99,0.582,1,1,1
10,1122,easy,present,complex,100,1.401,1,1,1
10,1123,easy,present,complex,101,0.603,1,1,1
10,1124,easy,present,complex,102,0.718,1,1,1
10,1125,easy,present,complex,103,1.062,1,1,1
10,1126,easy,present,complex,104,0.891,1,1,1
10,1127,easy,present,complex,105,0.852,1,1,1
10,1128,easy,present,complex,106,0.996,1,1,1
10,1129,easy,present,complex,107,1.252,1,1,1
10,1130,easy,present,complex,108,1.148,1,1,1
10,1131,easy,present,complex,109,0.810,1,1,1
10,1132,easy,present,complex,110,0.571,1,1,1
10,1133,easy,present,complex,111,0.568,1,1,1
10,1134,easy,present,complex,112,0.808,1,1,1
10,1135,easy,present,complex,113,1.340,1,1,1
10,1136,easy,present,complex,114,0.564,1,1,1
10,1137,easy,present,complex,115,0.675,1,1,1
10,1138,easy,present,complex,116,0.936,1,1,1
10,1139,easy,present,complex,117,0.608,1,1,1
10,1140,easy,present,complex,118,0.698,1,1,1
10,1141,easy,present,complex,119,0.712,1,1,1
10,1142,easy,present,complex,120,0.788,1,1,1
10,1143,easy,present,complex,121,0.943,1,1,1
10,1144,easy,present,complex,122,0.986,1,1,1
10,1145,easy,present,complex,123,0.667,1,1,1
10,1146,easy,present,complex,124,0.612,1,1,1
10,1147,easy,present,complex,125,0.773,1,1,1
10,1148,easy,present,complex,126,0.747,1,1,1
10,1149,easy,present,complex,127,0.716,1,1,1
10,1150,easy,present,complex,128,0.580,1,1,1
10,1151,easy,present,complex,129,0.740,1,1,1
10,1152,easy,present,complex,130,0.935,1,1,1
10,1153,easy,present,complex,131,0.836,1,1,1
10,1154,easy,present,complex,132,0.646,1,1,1
10,1155,easy,present,complex,133,0.689,1,1,1
10,1156,easy,present,complex,134,0.567,1,1,1
10,1157,easy,present,complex,135,0.714,1,1,1
10,1158,easy,present,complex,136,0.696,1,1,1
10,1159,easy,present,complex,137,0.909,1,1,1
10,1160,easy,present,complex,138,0.839,1,1,1
10,1161,easy,present,complex,139,1.036,1,1,1
10,1162,easy,present,complex,140,0.601,1,1,1
10,1163,easy,present,complex,141,1.019,1,1,1
10,1164,easy,present,complex,142,0.626,1,1,1
10,1165,easy,present,complex,143,0.704,1,1,1
10,1166,easy,present,complex,144,1.005,1,1,1
10,1167,easy,present,complex,145,0.640,1,1,1
10,1168,easy,present,complex,146,0.796,1,1,1
10,1169,easy,present,complex,147,0.646,1,1,1
10,1170,easy,present,complex,148,0.693,1,1,1
10,1171,easy,present,complex,149,1.131,1,1,1
10,1172,easy,present,complex,150,0.637,1,1,1
10,1173,easy,present,complex,151,0.740,1,1,1
10,1174,easy,present,complex,152,1.011,1,1,1
10,1175,easy,present,complex,153,0.831,1,1,1
10,1176,easy,present,complex,154,0.725,1,1,1
10,1177,easy,present,complex,155,0.584,1,1,1
